0 8432 6324 1054 527
1 6434 4450 2583 2870
2 6334 4445 2710 2848
3 6304 4497 2768 2768
4 6272 4504 2816 2745
5 6387 4425 2792 2733
6 6288 4416 2872 2761
7 6412 4376 2873 2676
8 6336 4378 2898 2725
9 6401 4375 2896 2665
10 6330 4401 2927 2679
11 6502 4357 2787 2691
12 6537 4189 2848 2763
13 6602 4252 2828 2655
14 6592 4307 2813 2625
15 6522 4207 2911 2697
16 6569 4173 2920 2675
17 6632 4156 2914 2635
18 6507 4177 2976 2677
19 6606 4326 2881 2524
20 6492 4169 3012 2664
21 6569 4193 2884 2691
22 6555 4270 2912 2600
23 6512 4273 2907 2645
24 6539 4182 2913 2703
25 6538 4253 2937 2609
26 6526 4211 2936 2664
27 6677 4185 2857 2618
28 6608 4069 2918 2742
29 6646 4106 2892 2693
30 6697 4086 2860 2694
31 6690 4052 2936 2659
32 6715 4040 2889 2693
33 6676 4139 2935 2587
34 6679 4044 2951 2663
35 6605 4204 2924 2604
36 6655 4166 2936 2580
37 6514 4148 2947 2728
38 6643 4107 2909 2678
39 6558 4236 2943 2600
40 6592 4195 2941 2609
41 6547 4289 2890 2611
42 6546 4279 2863 2649
43 6505 4298 2886 2648
44 6582 4208 2914 2633
45 6533 4263 2951 2590
46 6487 4331 2984 2535
47 6380 4391 3025 2541
48 6321 4340 3081 2595
49 6312 4433 2975 2617
50 6227 4471 3042 2597
51 6251 4493 3033 2560
52 6271 4406 3078 2582
53 6082 4579 3009 2667
54 5943 4666 2991 2737
55 6057 4668 2966 2646
56 6036 4698 2939 2664
57 6038 4616 3032 2651
58 6021 4659 3006 2651
59 6015 4573 3118 2631
60 6144 4649 2955 2589
61 6175 4573 3000 2589
62 6139 4581 2995 2622
63 6162 4558 3079 2538
64 6086 4545 3147 2559
65 6059 4558 3181 2539
66 6123 4591 3143 2480
67 6134 4566 3194 2443
68 6082 4551 3237 2467
69 6029 4643 3205 2460
70 6074 4606 3184 2473
71 6162 4413 3215 2547
72 6135 4576 3158 2468
73 6130 4510 3160 2537
74 6193 4487 3190 2467
75 6309 4350 3179 2499
76 6295 4399 3137 2506
77 6320 4338 3167 2512
78 6439 4305 3125 2468
79 6407 4397 3155 2378
80 6389 4349 3151 2448
81 6399 4245 3158 2535
82 6355 4214 3158 2610
83 6429 4242 3173 2493
84 6316 4246 3220 2555
85 6268 4304 3238 2527
86 6312 4310 3248 2467
87 6348 4390 3203 2396
88 6327 4300 3147 2563
89 6298 4227 3312 2500
90 6431 4273 3157 2476
91 6358 4324 3130 2525
92 6327 4272 3155 2583
93 6331 4358 3087 2561
94 6364 4303 3162 2508
95 6349 4324 3161 2503
96 6409 4316 3082 2530
97 6382 4204 3108 2643
98 6389 4311 3082 2555
99 6448 4292 3076 2521
100 6391 4323 3134 2489
101 6327 4380 3126 2504
102 6354 4346 3214 2423
103 6323 4292 3221 2501
