0 8432 6324 1054 527
1 6283 4445 2723 2886
2 6409 4413 2681 2834
3 6443 4369 2686 2839
4 6401 4386 2720 2830
5 6432 4359 2707 2839
6 6268 4358 2817 2894
7 6229 4454 2760 2894
8 6270 4522 2699 2846
9 6263 4444 2788 2842
10 6363 4590 2641 2743
11 6250 4625 2676 2786
12 6248 4530 2691 2868
13 6289 4547 2689 2812
14 6311 4496 2696 2834
15 6311 4482 2692 2852
16 6410 4478 2644 2805
17 6310 4506 2686 2835
18 6329 4513 2766 2729
19 6339 4440 2723 2835
20 6410 4575 2620 2732
21 6303 4377 2850 2807
22 6451 4337 2830 2719
23 6424 4353 2855 2705
24 6429 4407 2867 2634
25 6400 4391 2844 2702
26 6427 4429 2748 2733
27 6395 4367 2823 2752
28 6341 4406 2956 2634
29 6306 4430 2888 2713
30 6389 4430 2864 2654
31 6385 4423 2872 2657
32 6327 4377 2901 2732
33 6337 4487 2846 2667
34 6228 4470 2859 2780
35 6203 4487 2876 2771
36 6387 4448 2826 2676
37 6254 4447 2896 2740
38 6201 4473 2945 2718
39 6292 4571 2893 2581
40 6227 4509 2956 2645
41 6134 4491 3002 2710
42 6157 4500 3004 2676
43 6169 4427 3044 2697
44 6417 4386 2932 2602
45 6378 4320 2996 2643
46 6472 4322 2940 2603
47 6387 4339 2975 2636
48 6414 4352 2980 2591
49 6447 4320 3008 2562
50 6516 4206 3045 2570
51 6532 4138 3040 2627
52 6596 4153 3093 2495
53 6631 4205 3048 2453
54 6635 4079 3085 2538
55 6563 4045 3160 2569
56 6611 4020 3128 2578
57 6635 4056 3103 2543
58 6618 4088 3101 2530
59 6617 4163 3159 2398
60 6610 4156 3137 2434
61 6556 4196 3174 2411
62 6481 4166 3129 2561
63 6536 4178 3154 2469
64 6550 4175 3099 2513
65 6442 4244 3100 2551
66 6412 4322 3071 2532
67 6461 4295 3076 2505
68 6365 4283 3194 2495
69 6459 4213 3135 2530
70 6530 4189 3149 2469
71 6433 4260 3077 2567
72 6505 4253 3127 2452
73 6526 4176 3102 2533
74 6568 4162 3123 2484
75 6447 4198 3176 2516
76 6543 4168 3037 2589
77 6510 4254 3011 2562
78 6572 4128 2983 2654
79 6640 4121 3033 2543
80 6576 4134 3072 2555
81 6680 4097 2993 2567
82 6662 4119 3062 2494
83 6407 4254 3149 2527
84 6422 4249 3156 2510
85 6526 4137 3249 2425
86 6445 4151 3215 2526
87 6456 4236 3270 2375
88 6448 4178 3358 2353
89 6489 4095 3373 2380
90 6563 4092 3361 2321
91 6552 4044 3360 2381
92 6640 3950 3401 2346
93 6721 3957 3387 2272
94 6586 3940 3410 2401
95 6687 3925 3423 2302
96 6656 3940 3456 2285
97 6687 3910 3476 2264
98 6789 3847 3418 2283
99 6856 3815 3324 2342
100 6781 3720 3410 2426
101 6905 3779 3315 2338
102 6909 3920 3185 2323
103 6843 3915 3243 2336
104 6860 3823 3201 2453
105 6831 3898 3201 2407
106 6804 3923 3285 2325
107 6804 3927 3257 2349
108 6908 3825 3223 2381
109 6906 3845 3316 2270
110 6829 3817 3321 2370
111 6743 3960 3274 2360
112 6699 3977 3260 2401
113 6749 3922 3293 2373
114 6794 3888 3338 2317
115 6757 4004 3294 2282
116 6751 3963 3333 2290
117 6792 3871 3345 2329
118 6859 3891 3281 2306
119 6735 3969 3319 2314
120 6762 3912 3366 2297
121 6762 3888 3419 2268
122 6808 3932 3320 2277
123 6795 3893 3352 2297
124 6724 3924 3311 2378
125 6596 3968 3359 2414
126 6691 3954 3224 2468
127 6659 4068 3244 2366
128 6635 4027 3291 2384
129 6628 4048 3268 2393
130 6675 3987 3228 2447
131 6694 4048 3163 2432
132 6700 4015 3215 2407
133 6556 4109 3233 2439
134 6444 4201 3278 2414
135 6410 4161 3329 2437
136 6430 4265 3290 2352
137 6277 4291 3317 2452
138 6302 4302 3319 2414
139 6245 4316 3334 2442
140 6414 4341 3285 2297
141 6342 4312 3332 2351
142 6311 4246 3369 2411
143 6303 4399 3334 2301
144 6165 4422 3398 2352
145 6169 4386 3411 2371
146 6036 4541 3420 2340
147 5921 4521 3475 2420
148 5983 4512 3474 2368
149 6040 4466 3486 2345
150 6071 4350 3540 2376
151 6064 4432 3489 2352
152 6144 4438 3480 2275
153 6101 4343 3515 2378
154 6095 4467 3456 2319
155 6021 4460 3480 2376
156 6044 4503 3413 2377
157 6026 4476 3426 2409
158 6124 4445 3379 2389
159 6217 4376 3320 2424
160 6240 4305 3284 2508
161 6300 4322 3294 2421
162 6374 4263 3354 2346
163 6394 4254 3316 2373
164 6357 4166 3346 2468
165 6507 4150 3227 2453
166 6574 4168 3250 2345
167 6584 4035 3347 2371
168 6495 4109 3368 2365
169 6488 4126 3345 2378
170 6551 4033 3294 2459
171 6542 4119 3338 2338
172 6556 4080 3349 2352
173 6548 4089 3337 2363
174 6458 4172 3282 2425
175 6434 4180 3294 2429
176 6497 4188 3261 2391
177 6613 4052 3257 2415
178 6620 4155 3163 2399
179 6500 4082 3272 2483
180 6529 4115 3204 2489
181 6546 4184 3132 2475
182 6472 4219 3078 2568
